BookTitle,красный,коричневый,синий,цветной,белый,темный,серый,черный,рыжий,бледный,багровый,голубой,желтый,светлый,серебряный,золотой,розовый,фиолетовый,зеленый,бурый,мутный,бежевый,сизый,пестрый,лиловый,оранжевый,изумрудный,пунцовый,румяный,алый,лазурный,бордовый,пурпурный,бирюзовый,аметистовый,тусклый,сиреневый,малиновый
Григорий Горин. Чем открывается пиво? (1960-1985),0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. Фазан (1984),19.0,6.0,7.0,8.0,29.0,15.0,16.0,26.0,9.0,10.0,0.0,17.0,9.0,3.0,1.0,0.0,2.0,1.0,12.0,1.0,2.0,1.0,0.0,6.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сергей Довлатов. Иная жизнь (1984),8.0,0.0,0.0,3.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Григорий Горин. Брюки товарища Синицына (1974-1984),1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Григорий Горин. Когда горит душа (1974-1984),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Григорий Горин. Сауна (1974-1984),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. В вагоне (1983),0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сергей Довлатов. Заповедник (1983),5.0,6.0,2.0,5.0,8.0,3.0,9.0,8.0,1.0,6.0,1.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сергей Довлатов. Наши (1983),3.0,4.0,0.0,2.0,4.0,2.0,7.0,4.0,3.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Татьяна Толстая. Ночь (1983),5.0,0.0,2.0,1.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Татьяна Толстая. Река Оккервиль (1983),3.0,0.0,0.0,2.0,8.0,3.0,4.0,6.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. Знакомые люди (1982),1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Фридрих Горенштейн. Куча (1982) // «Октябрь», 1996",4.0,0.0,0.0,5.0,7.0,5.0,8.0,6.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Андрей Битов. Рассеянный свет (1981),0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Сергей Козлов. Правда, мы будем всегда? (1969-1981)",3.0,2.0,6.0,0.0,8.0,1.0,9.0,8.0,9.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. «Скрипка Ротшильда» (1980),1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Анатолий Алексин. Раздел имущества (1979),0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Белозубка (1979),0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. У Кривой сосны (1979),2.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Факультет ненужных вещей, часть 1 (1978)",8.0,0.0,11.0,9.0,38.0,1.0,11.0,27.0,1.0,0.0,3.0,6.0,25.0,3.0,1.0,3.0,9.0,5.0,21.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Факультет ненужных вещей, часть 2 (1978)",11.0,0.0,7.0,3.0,28.0,6.0,6.0,37.0,2.0,1.0,2.0,5.0,14.0,9.0,0.0,1.0,5.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Факультет ненужных вещей, часть 3 (1978)",6.0,0.0,3.0,2.0,9.0,1.0,7.0,14.0,1.0,0.0,0.0,10.0,2.0,5.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Факультет ненужных вещей, часть 4 (1978)",11.0,0.0,3.0,1.0,26.0,3.0,5.0,24.0,0.0,1.0,1.0,5.0,8.0,3.0,0.0,1.0,3.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Факультет ненужных вещей, часть 5 (1978)",16.0,0.0,8.0,2.0,33.0,12.0,9.0,22.0,1.0,0.0,1.0,8.0,10.0,16.0,0.0,1.0,4.0,0.0,8.0,7.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Владимир Маканин. Отдушина (1977),4.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Ручка, ножка, огуречик (1977)",1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Анатолий Рыбаков. Тяжелый песок (1975-1977),13.0,1.0,10.0,2.0,30.0,10.0,2.0,29.0,2.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
В. П. Катаев. Алмазный мой венец (1975-1977),57.0,4.0,22.0,15.0,57.0,30.0,23.0,114.0,1.0,3.0,0.0,25.0,14.0,3.0,2.0,1.0,14.0,0.0,34.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,2.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0
"Василий Аксенов. Круглые сутки нон-стоп // «Новый Мир», 1976",7.0,2.0,3.0,2.0,30.0,8.0,3.0,28.0,5.0,1.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Владимир Войнович. Иванькиада, или рассказ о вселении писателя Войновича в новую квартиру (1976)",2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Трифонов. Дом на набережной (1976),8.0,2.0,2.0,2.0,24.0,17.0,7.0,17.0,4.0,14.0,2.0,12.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. Без улыбок (1975),3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Гроза над картофельным полем (1974),0.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Василий Аксенов. Романтик Китоусов, академик Великий-Салазкин и таинственная Маргарита // «Литературная газета», 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Василий Шукшин. Калина красная (1973),12.0,1.0,4.0,2.0,9.0,4.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Время счастливых находок (1973),2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Капитан Клюквин (1972),4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Картофельная собака (1972),0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Лабаз (1972),1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Листобой (1972),1.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Серая ночь (1972),0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Василий Шукшин. Печки-лавочки (1970-1972),3.0,0.0,0.0,1.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Марк Сергеев. Волшебная галоша, или Необыкновенные приключения Вадима Смирнова, его лучшего друга Паши Кашкина и 33 невидимок из 117-й школы (1971)",6.0,3.0,17.0,2.0,8.0,11.0,17.0,21.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,6.0,46.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ю. О. Домбровский. Леди Макбет (1970),5.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Коваль. Клеенка (1970),0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Трифонов. Предварительные итоги (1970),3.0,1.0,4.0,0.0,11.0,1.0,2.0,13.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Бедный демагог (1969),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Летним днем (1969),2.0,0.0,4.0,2.0,5.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Начало (1969),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Письмо (1969),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Святое озеро (1969),1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Юрий Трифонов. Обмен (1969),14.0,0.0,3.0,1.0,6.0,4.0,1.0,13.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Александр Солженицын. В круге первом, т.1, гл. 1-25 (1968) // «Новый Мир», 1990",14.0,4.0,24.0,7.0,22.0,8.0,12.0,28.0,2.0,4.0,0.0,6.0,14.0,9.0,0.0,0.0,4.0,0.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Александр Солженицын. В круге первом, т.1, гл. 26-51 (1968) // «Новый Мир», 1990",19.0,3.0,10.0,6.0,25.0,12.0,17.0,25.0,4.0,3.0,0.0,14.0,10.0,8.0,1.0,0.0,15.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Должники (1968),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Анатолий Алексин. Мой брат играет на кларнете (1967),4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. На испытаниях (1967),13.0,9.0,11.0,2.0,24.0,11.0,21.0,33.0,2.0,2.0,0.0,21.0,4.0,3.0,0.0,0.0,11.0,0.0,15.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Чик чтит обычаи (1967),1.0,1.0,0.0,0.0,26.0,1.0,3.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Дедушка (1966),0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Лошадь дяди Кязыма (1966),1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Тринадцатый подвиг Геракла (1966),0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сергей Довлатов. Солдаты на Невском (1965),1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Сюжет существования (1965),1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ю. О. Домбровский. Хранитель древностей / Приложение (1964),19.0,2.0,6.0,2.0,13.0,4.0,11.0,12.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0,0.0,4.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Хранитель древностей, часть 1 (1964)",14.0,0.0,15.0,8.0,35.0,5.0,12.0,32.0,1.0,0.0,2.0,14.0,22.0,5.0,1.0,2.0,10.0,2.0,19.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ю. О. Домбровский. Хранитель древностей, часть 2 (1964)",20.0,1.0,7.0,7.0,27.0,4.0,12.0,30.0,3.0,0.0,0.0,13.0,25.0,6.0,2.0,1.0,5.0,2.0,22.0,3.0,1.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Василий Аксенов. Пора, мой друг, пора (1963)",21.0,4.0,10.0,2.0,22.0,37.0,18.0,32.0,1.0,8.0,1.0,15.0,10.0,2.0,0.0,0.0,5.0,3.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Виктор Драгунский. Англичанин Павля (1963) // «Мурзилка», 2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Виктор Драгунский. Денискины рассказы/ Девочка на шаре (1963),4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. Дамский мастер (1963),1.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,0.0,5.0,0.0,11.0,2.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. Под фонарем (1963),7.0,1.0,0.0,0.0,5.0,1.0,4.0,6.0,0.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Василий Гроссман. Все течет (1955-1963) // «Октябрь», 1989",13.0,3.0,1.0,1.0,16.0,15.0,10.0,17.0,1.0,12.0,0.0,3.0,2.0,7.0,0.0,1.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Булат Окуджава. Новенький как с иголочки (1962),28.0,2.0,5.0,0.0,21.0,6.0,11.0,16.0,5.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Грекова. Летом в городе (1962),3.0,0.0,2.0,2.0,8.0,2.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Петух (1962),0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Фазиль Искандер. Рассказ о море (1962),0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Александр Солженицын. Один день Ивана Денисовича (1961),6.0,0.0,2.0,0.0,27.0,6.0,7.0,19.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
